date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2014-10-26,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-26T00:00:08Z,2014-10-26T23:59:53Z,5760,5760,0,14.999925,15.000658035,14.999990517,-0.0011103,0,0,0,0,0.0,2.827878,16.081197,2.126448e-12,0.0001885253,0.00107208,False,0.001347,False
2014-10-27,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-27T00:00:08Z,2014-10-27T23:59:53Z,5760,5760,0,14.999925,15.000682354,14.999989935,0.000442273,0,0,0,0,0.0,2.817753,19.686405,2.266277e-12,0.0001878503,0.001312428,False,0.001522,False
2014-10-28,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-28T00:00:08Z,2014-10-28T23:59:53Z,5760,5760,0,14.999925,15.00068903,14.999989716,-0.001099607,0,0,0,0,0.0,2.806293,21.023864,8.653487e-13,0.0001870863,0.001401592,False,0.001328,False
2014-10-29,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-29T00:00:08Z,2014-10-29T23:59:53Z,5760,5760,0,14.999925,15.000675678,14.999989445,-0.013782304,0,0,0,0,0.0,2.818825,16.238871,2.377938e-12,0.0001879218,0.001082592,False,0.001371,False
2014-10-30,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-30T00:00:08Z,2014-10-30T23:59:53Z,2968,5760,2792,14.999925,15.000692368,14.999989828,-0.001617476,1,2792,1,2792,0.0,2.747751,15.351188,1.943944e-13,0.0001831836,0.001023413,False,0.130887,True
2014-10-31,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-31T00:00:08Z,2014-10-31T23:59:53Z,5760,5760,0,14.999925,15.00071907,14.999989583,-0.002453674,0,0,0,0,0.0,2.789995,16.737697,2.325629e-12,0.0001859998,0.001115847,False,0.001331,False
2014-11-01,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-01T00:00:08Z,2014-11-01T23:59:53Z,5760,5760,0,14.999925,15.000696182,14.999990103,0.004164457,0,0,0,0,0.0,2.803273,16.165203,2.153814e-12,0.000186885,0.001077681,False,0.001328,False
2014-11-02,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-02T00:00:08Z,2014-11-02T23:59:53Z,5760,5760,0,14.999925,15.000686646,14.999989623,0.001904423,0,0,0,0,0.0,2.77834,17.998494,1.801838e-12,0.0001852228,0.0011999,False,0.001274,False
2014-11-03,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-03T00:00:08Z,2014-11-03T23:59:53Z,5760,5760,0,14.999925,15.000679016,14.999989355,-0.001047491,0,0,0,0,0.0,2.799634,20.924085,2.297053e-12,0.0001866424,0.00139494,False,0.001475,False
2014-11-04,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-04T00:00:08Z,2014-11-04T16:05:38Z,3863,3863,0,14.999925,15.000704527,14.999988982,0.002151306,0,0,0,0,-0.0,2.825839,15.963992,-1.440878e-12,0.0001883894,0.001064267,False,0.001338,False
2014-11-05,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-05T19:12:37Z,2014-11-05T23:59:52Z,1150,1150,0,14.999925,15.000586033,14.99998833,-0.000123139,0,0,0,0,0.0,2.832813,15.581455,3.385196e-13,0.0001888544,0.001038764,False,0.001343,False
2014-11-06,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-06T00:00:07Z,2014-11-06T23:59:52Z,5760,5760,0,14.999925,15.000620842,14.999989041,0.002729002,0,0,0,0,0.0,2.835774,18.21419,1.771516e-12,0.0001890517,0.00121428,False,0.001403,False
2014-11-07,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-07T00:00:07Z,2014-11-07T23:59:52Z,5760,5760,0,14.999925,15.000610828,14.999988996,0.000798414,0,0,0,0,0.0,2.80281,15.98773,1.9059e-12,0.0001868541,0.001065849,False,0.001354,False
2014-11-08,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-08T00:00:07Z,2014-11-08T23:59:52Z,5760,5760,0,14.999925,15.000635147,14.999988394,-0.001551308,0,0,0,0,0.0,2.810461,20.631633,3.020947e-12,0.0001873642,0.001375443,False,0.00134,False
2014-11-09,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-09T00:00:07Z,2014-11-09T23:59:52Z,5760,5760,0,14.999925,15.000658035,14.999988082,0.002025399,0,0,0,0,0.0,2.837741,20.334763,2.854664e-12,0.0001891829,0.001355652,False,0.001339,False
2014-11-10,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-10T00:00:07Z,2014-11-10T23:59:52Z,5760,5760,0,14.999925,15.000649929,14.999987798,0.002491585,0,0,0,0,0.0,2.812994,16.457691,2.102399e-12,0.0001875331,0.00109718,False,0.001335,False
2014-11-11,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-11T00:00:07Z,2014-11-11T23:59:52Z,5760,5760,0,14.999925,15.000681877,14.999987331,0.003294675,0,0,0,0,0.0,2.790776,17.715577,2.646925e-12,0.0001860519,0.001181039,False,0.001355,False
2014-11-12,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-12T00:00:07Z,2014-11-12T23:59:52Z,5760,5760,0,14.999925,15.000694752,14.999987674,-0.001044967,0,0,0,0,0.0,2.79283,16.123844,1.338194e-12,0.0001861888,0.001074924,False,0.001347,False
2014-11-13,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-11-13T00:00:07Z,2014-11-13T23:59:52Z,5760,5760,0,14.999925,15.000699997,14.999986975,0.001865712,0,0,0,0,0.0,2.810947,16.008769,1.501862e-12,0.0001873967,0.001067252,False,0.001308,False
